price,quantity,seller_inflow,buyer_outflow
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.46,1.46,1.45
1.0,1.46,1.46,1.46
1.0,1.46,1.46,1.46
1.0,1.46,1.46,1.46
1.0,1.46,1.46,1.46
1.0,1.44,1.44,1.46
1.0,1.44,1.44,1.44
1.0,1.45,1.45,1.44
1.0,1.44,1.44,1.45
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.43,1.43,1.44
1.0,1.43,1.43,1.43
1.0,1.43,1.43,1.43
1.0,1.43,1.43,1.43
1.0,1.43,1.43,1.43
1.0,1.43,1.43,1.43
1.0,1.43,1.43,1.43
1.0,1.43,1.43,1.43
1.0,1.43,1.43,1.43
1.0,1.43,1.43,1.43
1.0,1.43,1.43,1.43
1.0,1.43,1.43,1.43
1.0,1.43,1.43,1.43
1.0,1.5,1.5,1.43
1.0,1.51,1.51,1.5
1.0,1.51,1.51,1.51
1.0,1.52,1.52,1.51
1.0,1.53,1.53,1.52
1.0,1.54,1.54,1.53
1.0,1.55,1.55,1.54
1.0,1.56,1.56,1.55
1.0,1.57,1.57,1.56
1.0,1.57,1.57,1.57
1.0,1.58,1.58,1.57
1.0,1.59,1.59,1.58
1.0,1.6,1.6,1.59
1.0,1.61,1.61,1.6
1.0,1.61,1.61,1.61
1.0,1.62,1.62,1.61
1.0,1.63,1.63,1.62
1.0,1.64,1.64,1.63
1.0,1.64,1.64,1.64
1.0,1.65,1.65,1.64
1.0,1.66,1.66,1.65
1.0,1.67,1.67,1.66
1.0,1.64,1.64,1.67
1.0,1.65,1.65,1.64
1.0,1.75,1.75,1.65
1.0,1.77,1.77,1.75
1.0,1.79,1.79,1.77
1.0,1.8,1.8,1.79
1.0,1.82,1.82,1.8
1.0,1.84,1.84,1.82
1.0,1.86,1.86,1.84
1.0,1.88,1.88,1.86
1.0,1.89,1.89,1.88
1.0,1.91,1.91,1.89
1.0,1.93,1.93,1.91
1.0,1.95,1.95,1.93
1.0,1.96,1.96,1.95
1.0,1.98,1.98,1.96
1.0,2.0,2.0,1.98
1.0,2.02,2.02,2.0
1.0,2.03,2.03,2.02
1.0,2.05,2.05,2.03
1.0,2.07,2.07,2.05
1.0,2.02,2.02,2.07
1.0,2.02,2.02,2.02
1.0,2.03,2.03,2.02
1.0,2.04,2.04,2.03
1.0,2.05,2.05,2.04
1.0,2.05,2.05,2.05
1.0,2.06,2.06,2.05
1.0,2.07,2.07,2.06
1.0,2.07,2.07,2.07
1.0,2.08,2.08,2.07
1.0,2.09,2.09,2.08
1.0,2.09,2.09,2.09
1.0,2.1,2.1,2.09
1.0,2.11,2.11,2.1
1.0,2.11,2.11,2.11
1.0,2.12,2.12,2.11
1.0,2.13,2.13,2.12
1.0,2.13,2.13,2.13
1.0,2.14,2.14,2.13
1.0,2.14,2.14,2.14
1.0,2.15,2.15,2.14
1.0,2.16,2.16,2.15
1.0,2.16,2.16,2.16
1.0,2.17,2.17,2.16
1.0,2.18,2.18,2.17
1.0,2.18,2.18,2.18
1.0,2.19,2.19,2.18
1.0,2.19,2.19,2.19
1.0,2.2,2.2,2.19
1.0,2.2,2.2,2.2
1.0,2.21,2.21,2.2
1.0,2.38,2.38,2.21
1.0,2.42,2.42,2.38
1.0,2.46,2.46,2.42
1.0,2.49,2.49,2.46
1.0,2.53,2.53,2.49
1.0,2.56,2.56,2.53
1.0,2.6,2.6,2.56
1.0,2.63,2.63,2.6
1.0,2.67,2.67,2.63
1.0,2.7,2.7,2.67
1.0,2.74,2.74,2.7
1.0,2.78,2.78,2.74
1.0,2.82,2.82,2.78
1.0,2.85,2.85,2.82
1.0,2.89,2.89,2.85
1.0,2.93,2.93,2.89
1.0,2.97,2.97,2.93
1.0,2.48,2.48,2.97
1.0,2.43,2.43,2.48
1.0,2.44,2.44,2.43
1.0,2.41,2.41,2.44
1.0,2.38,2.38,2.41
1.0,2.57,2.57,2.38
1.0,2.58,2.58,2.57
1.0,2.57,2.57,2.58
1.0,2.57,2.57,2.57
1.0,2.57,2.57,2.57
1.0,2.44,2.44,2.57
1.0,2.42,2.42,2.44
1.0,2.41,2.41,2.42
1.0,2.4,2.4,2.41
1.0,2.38,2.38,2.4
1.0,2.36,2.36,2.38
1.0,2.35,2.35,2.36
1.0,2.33,2.33,2.35
1.0,2.32,2.32,2.33
1.0,2.3,2.3,2.32
1.0,2.29,2.29,2.3
1.0,2.27,2.27,2.29
1.0,2.26,2.26,2.27
1.0,2.24,2.24,2.26
1.0,2.23,2.23,2.24
1.0,2.21,2.21,2.23
1.0,2.2,2.2,2.21
1.0,2.19,2.19,2.2
1.0,2.17,2.17,2.19
1.0,2.16,2.16,2.17
1.0,2.15,2.15,2.16
1.0,2.13,2.13,2.15
1.0,2.12,2.12,2.13
1.0,2.11,2.11,2.12
1.0,2.1,2.1,2.11
1.0,2.09,2.09,2.1
1.0,2.07,2.07,2.09
1.0,2.06,2.06,2.07
1.0,2.05,2.05,2.06
1.0,2.04,2.04,2.05
1.0,2.03,2.03,2.04
1.0,2.02,2.02,2.03
1.0,2.01,2.01,2.02
1.0,2.0,2.0,2.01
1.0,2.56,2.56,2.0
1.0,2.64,2.64,2.56
1.0,2.83,2.83,2.64
1.0,2.94,2.94,2.83
1.0,3.08,3.08,2.94
1.0,3.2,3.2,3.08
1.0,3.34,3.34,3.2
1.0,3.48,3.48,3.34
1.0,3.63,3.63,3.48
1.0,3.78,3.78,3.63
1.0,3.94,3.94,3.78
1.0,4.1,4.1,3.94
1.0,4.27,4.27,4.1
1.0,4.45,4.45,4.27
1.0,4.64,4.64,4.45
1.0,4.84,4.84,4.64
1.0,5.04,5.04,4.84
1.0,5.26,5.26,5.04
1.0,5.48,5.48,5.26
1.0,5.72,5.72,5.48
1.0,5.97,5.97,5.72
1.0,6.23,6.23,5.97
1.0,4.47,4.47,6.23
1.0,4.35,4.35,4.47
1.0,4.42,4.42,4.35
1.0,4.35,4.35,4.42
1.0,4.27,4.27,4.35
1.0,4.21,4.21,4.27
1.0,4.14,4.14,4.21
1.0,4.07,4.07,4.14
1.0,4.01,4.01,4.07
1.0,3.95,3.95,4.01
1.0,3.89,3.89,3.95
1.0,3.82,3.82,3.89
1.0,3.76,3.76,3.82
1.0,3.71,3.71,3.76
1.0,3.65,3.65,3.71
1.0,3.59,3.59,3.65
1.0,3.53,3.53,3.59
1.0,3.48,3.48,3.53
1.0,3.43,3.43,3.48
1.0,3.37,3.37,3.43
1.0,3.32,3.32,3.37
1.0,3.27,3.27,3.32
1.0,3.22,3.22,3.27
1.0,3.17,3.17,3.22
1.0,3.12,3.12,3.17
1.0,3.07,3.07,3.12
1.0,3.03,3.03,3.07
1.0,2.98,2.98,3.03
1.0,2.94,2.94,2.98
1.0,2.89,2.89,2.94
1.0,2.85,2.85,2.89
1.0,2.81,2.81,2.85
1.0,2.76,2.76,2.81
1.0,2.72,2.72,2.76
1.0,2.68,2.68,2.72
1.0,2.65,2.65,2.68
1.0,2.61,2.61,2.65
1.0,2.57,2.57,2.61
1.0,2.53,2.53,2.57
1.0,2.5,2.5,2.53
1.0,2.46,2.46,2.5
1.0,2.43,2.43,2.46
1.0,2.49,2.49,2.43
1.0,2.47,2.47,2.49
1.0,2.44,2.44,2.47
1.0,2.42,2.42,2.44
1.0,2.4,2.4,2.42
1.0,2.38,2.38,2.4
1.0,2.36,2.36,2.38
1.0,2.34,2.34,2.36
1.0,2.32,2.32,2.34
1.0,2.3,2.3,2.32
1.0,2.34,2.34,2.3
1.0,2.32,2.32,2.34
1.0,2.31,2.31,2.32
1.0,2.3,2.3,2.31
1.0,2.29,2.29,2.3
1.0,2.28,2.28,2.29
1.0,2.27,2.27,2.28
1.0,2.25,2.25,2.27
1.0,2.24,2.24,2.25
1.0,2.23,2.23,2.24
1.0,2.22,2.22,2.23
1.0,2.21,2.21,2.22
1.0,2.2,2.2,2.21
1.0,2.19,2.19,2.2
1.0,2.24,2.24,2.19
1.0,2.23,2.23,2.24
1.0,2.23,2.23,2.23
1.0,2.23,2.23,2.23
1.0,2.25,2.25,2.23
1.0,2.25,2.25,2.25
1.0,2.26,2.26,2.25
1.0,2.26,2.26,2.26
1.0,2.26,2.26,2.26
1.0,2.26,2.26,2.26
1.0,2.26,2.26,2.26
1.0,2.26,2.26,2.26
1.0,2.26,2.26,2.26
1.0,2.27,2.27,2.26
1.0,2.27,2.27,2.27
1.0,2.27,2.27,2.27
1.0,2.27,2.27,2.27
1.0,2.27,2.27,2.27
1.0,2.27,2.27,2.27
1.0,2.28,2.28,2.27
1.0,2.28,2.28,2.28
1.0,2.28,2.28,2.28
1.0,2.28,2.28,2.28
1.0,2.28,2.28,2.28
1.0,2.28,2.28,2.28
1.0,2.28,2.28,2.28
1.0,2.29,2.29,2.28
1.0,2.29,2.29,2.29
1.0,2.29,2.29,2.29
1.0,2.29,2.29,2.29
1.0,2.29,2.29,2.29
1.0,2.29,2.29,2.29
1.0,2.29,2.29,2.29
1.0,2.29,2.29,2.29
1.0,2.3,2.3,2.29
1.0,2.3,2.3,2.3
1.0,2.3,2.3,2.3
1.0,2.3,2.3,2.3
1.0,2.3,2.3,2.3
1.0,2.3,2.3,2.3
1.0,2.3,2.3,2.3
1.0,2.3,2.3,2.3
1.0,2.31,2.31,2.3
1.0,2.31,2.31,2.31
1.0,2.31,2.31,2.31
1.0,2.31,2.31,2.31
1.0,2.31,2.31,2.31
1.0,2.31,2.31,2.31
1.0,2.31,2.31,2.31
1.0,2.31,2.31,2.31
1.0,2.32,2.32,2.31
1.0,2.32,2.32,2.32
1.0,2.32,2.32,2.32
1.0,2.32,2.32,2.32
1.0,2.32,2.32,2.32
1.0,2.32,2.32,2.32
1.0,2.32,2.32,2.32
1.0,2.32,2.32,2.32
1.0,2.32,2.32,2.32
1.0,2.33,2.33,2.32
1.0,2.33,2.33,2.33
1.0,2.33,2.33,2.33
1.0,2.33,2.33,2.33
1.0,2.33,2.33,2.33
1.0,2.33,2.33,2.33
1.0,2.33,2.33,2.33
1.0,2.37,2.37,2.33
1.0,2.38,2.38,2.37
1.0,2.39,2.39,2.38
1.0,2.4,2.4,2.39
1.0,2.4,2.4,2.4
1.0,2.41,2.41,2.4
1.0,2.42,2.42,2.41
1.0,2.42,2.42,2.42
1.0,2.43,2.43,2.42
1.0,2.44,2.44,2.43
1.0,2.44,2.44,2.44
1.0,2.45,2.45,2.44
1.0,2.46,2.46,2.45
1.0,2.47,2.47,2.46
1.0,2.47,2.47,2.47
1.0,2.48,2.48,2.47
1.0,2.49,2.49,2.48
1.0,2.49,2.49,2.49
1.0,2.5,2.5,2.49
1.0,2.51,2.51,2.5
1.0,2.51,2.51,2.51
1.0,2.52,2.52,2.51
1.0,2.53,2.53,2.52
1.0,2.53,2.53,2.53
1.0,2.54,2.54,2.53
1.0,2.55,2.55,2.54
1.0,2.55,2.55,2.55
1.0,2.56,2.56,2.55
1.0,2.57,2.57,2.56
1.0,2.57,2.57,2.57
1.0,2.58,2.58,2.57
1.0,2.59,2.59,2.58
1.0,2.59,2.59,2.59
1.0,2.6,2.6,2.59
1.0,2.6,2.6,2.6
1.0,2.61,2.61,2.6
1.0,2.62,2.62,2.61
1.0,2.62,2.62,2.62
1.0,2.63,2.63,2.62
1.0,2.64,2.64,2.63
1.0,2.64,2.64,2.64
1.0,2.65,2.65,2.64
1.0,2.66,2.66,2.65
1.0,2.66,2.66,2.66
1.0,2.67,2.67,2.66
1.0,2.67,2.67,2.67
1.0,2.68,2.68,2.67
1.0,2.69,2.69,2.68
1.0,2.67,2.67,2.69
1.0,2.67,2.67,2.67
1.0,2.67,2.67,2.67
1.0,2.67,2.67,2.67
1.0,2.68,2.68,2.67
1.0,2.68,2.68,2.68
1.0,2.68,2.68,2.68
1.0,2.68,2.68,2.68
1.0,2.68,2.68,2.68
1.0,2.69,2.69,2.68
1.0,2.78,2.78,2.69
1.0,2.79,2.79,2.78
1.0,2.81,2.81,2.79
1.0,2.83,2.83,2.81
1.0,2.84,2.84,2.83
1.0,2.86,2.86,2.84
1.0,2.87,2.87,2.86
1.0,2.89,2.89,2.87
1.0,2.91,2.91,2.89
1.0,2.92,2.92,2.91
1.0,2.94,2.94,2.92
1.0,2.96,2.96,2.94
1.0,2.97,2.97,2.96
1.0,2.99,2.99,2.97
1.0,3.01,3.01,2.99
1.0,3.02,3.02,3.01
1.0,3.04,3.04,3.02
1.0,3.06,3.06,3.04
1.0,3.07,3.07,3.06
1.0,3.09,3.09,3.07
1.0,3.11,3.11,3.09
1.0,3.12,3.12,3.11
1.0,3.14,3.14,3.12
1.0,3.16,3.16,3.14
1.0,3.17,3.17,3.16
1.0,3.19,3.19,3.17
1.0,3.21,3.21,3.19
1.0,3.23,3.23,3.21
1.0,2.81,2.81,3.23
1.0,2.76,2.76,2.81
1.0,2.76,2.76,2.76
1.0,2.72,2.72,2.76
1.0,2.68,2.68,2.72
1.0,2.64,2.64,2.68
1.0,2.6,2.6,2.64
1.0,2.57,2.57,2.6
1.0,2.53,2.53,2.57
1.0,2.5,2.5,2.53
1.0,2.47,2.47,2.5
1.0,2.43,2.43,2.47
1.0,2.4,2.4,2.43
1.0,2.37,2.37,2.4
1.0,2.34,2.34,2.37
1.0,2.31,2.31,2.34
1.0,2.28,2.28,2.31
1.0,2.48,2.48,2.28
1.0,2.48,2.48,2.48
1.0,2.48,2.48,2.48
1.0,2.35,2.35,2.48
1.0,2.33,2.33,2.35
1.0,2.76,2.76,2.33
1.0,2.81,2.81,2.76
1.0,2.9,2.9,2.81
1.0,2.97,2.97,2.9
1.0,3.04,3.04,2.97
1.0,3.1,3.1,3.04
1.0,3.17,3.17,3.1
1.0,3.24,3.24,3.17
1.0,2.57,2.57,3.24
1.0,2.51,2.51,2.57
1.0,2.54,2.54,2.51
1.0,2.51,2.51,2.54
1.0,2.47,2.47,2.51
1.0,2.43,2.43,2.47
1.0,2.4,2.4,2.43
1.0,2.37,2.37,2.4
1.0,2.34,2.34,2.37
1.0,2.3,2.3,2.34
1.0,2.27,2.27,2.3
1.0,2.24,2.24,2.27
1.0,2.22,2.22,2.24
1.0,2.19,2.19,2.22
1.0,2.16,2.16,2.19
1.0,2.13,2.13,2.16
1.0,2.1,2.1,2.13
1.0,2.08,2.08,2.1
1.0,2.05,2.05,2.08
1.0,2.03,2.03,2.05
1.0,2.0,2.0,2.03
1.0,1.98,1.98,2.0
1.0,1.96,1.96,1.98
1.0,1.93,1.93,1.96
1.0,1.91,1.91,1.93
1.0,1.89,1.89,1.91
1.0,1.87,1.87,1.89
1.0,1.85,1.85,1.87
1.0,1.83,1.83,1.85
1.0,1.81,1.81,1.83
1.0,1.79,1.79,1.81
1.0,1.77,1.77,1.79
1.0,1.75,1.75,1.77
1.0,1.73,1.73,1.75
1.0,1.71,1.71,1.73
1.0,1.7,1.7,1.71
1.0,1.68,1.68,1.7
1.0,1.66,1.66,1.68
1.0,1.65,1.65,1.66
1.0,1.63,1.63,1.65
1.0,1.62,1.62,1.63
1.0,1.6,1.6,1.62
1.0,1.59,1.59,1.6
1.0,1.58,1.58,1.59
1.0,1.56,1.56,1.58
1.0,1.55,1.55,1.56
1.0,1.53,1.53,1.55
1.0,1.52,1.52,1.53
1.0,1.51,1.51,1.52
1.0,1.5,1.5,1.51
1.0,1.49,1.49,1.5
1.0,1.47,1.47,1.49
1.0,1.46,1.46,1.47
1.0,1.45,1.45,1.46
1.0,1.44,1.44,1.45
1.0,1.43,1.43,1.44
1.0,1.42,1.42,1.43
1.0,1.41,1.41,1.42
1.0,1.4,1.4,1.41
1.0,1.39,1.39,1.4
1.0,1.39,1.39,1.39
1.0,1.38,1.38,1.39
1.0,1.44,1.44,1.38
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.45,1.45,1.44
1.0,1.45,1.45,1.45
1.0,1.44,1.44,1.45
1.0,1.44,1.44,1.44
1.0,1.45,1.45,1.44
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.45,1.45,1.45
1.0,1.44,1.44,1.45
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.44,1.44,1.44
1.0,1.43,1.43,1.44
1.0,1.49,1.49,1.43
1.0,1.5,1.5,1.49
1.0,1.48,1.48,1.5
1.0,1.55,1.55,1.48
1.0,1.57,1.57,1.55
1.0,1.58,1.58,1.57
1.0,1.6,1.6,1.58
1.0,1.61,1.61,1.6
1.0,1.62,1.62,1.61
1.0,1.64,1.64,1.62
1.0,1.65,1.65,1.64
1.0,1.66,1.66,1.65
1.0,1.68,1.68,1.66
1.0,1.69,1.69,1.68
1.0,1.7,1.7,1.69
1.0,1.71,1.71,1.7
1.0,1.69,1.69,1.71
1.0,1.7,1.7,1.69
1.0,1.71,1.71,1.7
1.0,1.71,1.71,1.71
1.0,1.72,1.72,1.71
1.0,1.73,1.73,1.72
1.0,1.73,1.73,1.73
1.0,1.74,1.74,1.73
1.0,1.75,1.75,1.74
1.0,1.76,1.76,1.75
1.0,1.76,1.76,1.76
1.0,1.77,1.77,1.76
1.0,1.78,1.78,1.77
1.0,1.78,1.78,1.78
1.0,1.79,1.79,1.78
1.0,1.93,1.93,1.79
1.0,1.96,1.96,1.93
1.0,1.98,1.98,1.96
1.0,2.01,2.01,1.98
1.0,2.04,2.04,2.01
1.0,2.07,2.07,2.04
1.0,2.1,2.1,2.07
1.0,2.13,2.13,2.1
1.0,2.16,2.16,2.13
1.0,2.18,2.18,2.16
1.0,2.21,2.21,2.18
1.0,2.24,2.24,2.21
1.0,2.27,2.27,2.24
1.0,2.3,2.3,2.27
1.0,1.94,1.94,2.3
1.0,1.91,1.91,1.94
1.0,1.93,1.93,1.91
1.0,1.91,1.91,1.93
1.0,1.88,1.88,1.91
1.0,1.86,1.86,1.88
1.0,1.84,1.84,1.86
1.0,1.82,1.82,1.84
1.0,1.8,1.8,1.82
1.0,1.79,1.79,1.8
1.0,1.77,1.77,1.79
1.0,1.75,1.75,1.77
1.0,1.73,1.73,1.75
1.0,1.72,1.72,1.73
1.0,1.7,1.7,1.72
1.0,1.68,1.68,1.7
1.0,1.67,1.67,1.68
1.0,1.83,1.83,1.67
1.0,1.84,1.84,1.83
1.0,1.84,1.84,1.84
1.0,1.85,1.85,1.84
1.0,1.86,1.86,1.85
1.0,1.86,1.86,1.86
1.0,1.87,1.87,1.86
1.0,1.88,1.88,1.87
1.0,1.89,1.89,1.88
1.0,1.89,1.89,1.89
1.0,1.9,1.9,1.89
1.0,1.91,1.91,1.9
1.0,1.92,1.92,1.91
1.0,1.92,1.92,1.92
1.0,1.93,1.93,1.92
1.0,1.94,1.94,1.93
1.0,1.95,1.95,1.94
1.0,1.95,1.95,1.95
1.0,1.96,1.96,1.95
1.0,1.97,1.97,1.96
1.0,1.98,1.98,1.97
1.0,1.98,1.98,1.98
1.0,1.99,1.99,1.98
1.0,2.0,2.0,1.99
1.0,2.0,2.0,2.0
1.0,2.01,2.01,2.0
1.0,2.02,2.02,2.01
1.0,2.02,2.02,2.02
1.0,1.92,1.92,2.02
1.0,1.91,1.91,1.92
1.0,1.92,1.92,1.91
1.0,1.91,1.91,1.92
1.0,1.9,1.9,1.91
1.0,1.89,1.89,1.9
1.0,2.25,2.25,1.89
1.0,2.3,2.3,2.25
1.0,2.38,2.38,2.3
1.0,2.44,2.44,2.38
1.0,2.51,2.51,2.44
1.0,2.57,2.57,2.51
1.0,2.63,2.63,2.57
1.0,2.7,2.7,2.63
1.0,2.77,2.77,2.7
1.0,2.84,2.84,2.77
1.0,2.91,2.91,2.84
1.0,2.98,2.98,2.91
1.0,3.05,3.05,2.98
1.0,3.12,3.12,3.05
1.0,3.2,3.2,3.12
1.0,3.28,3.28,3.2
1.0,3.36,3.36,3.28
1.0,3.44,3.44,3.36
1.0,3.52,3.52,3.44
1.0,3.61,3.61,3.52
1.0,3.7,3.7,3.61
1.0,3.79,3.79,3.7
1.0,3.88,3.88,3.79
1.0,3.97,3.97,3.88
1.0,4.07,4.07,3.97
1.0,4.17,4.17,4.07
1.0,4.27,4.27,4.17
1.0,4.37,4.37,4.27
1.0,4.48,4.48,4.37
1.0,4.59,4.59,4.48
1.0,4.7,4.7,4.59
1.0,4.82,4.82,4.7
1.0,4.94,4.94,4.82
1.0,5.06,5.06,4.94
1.0,5.18,5.18,5.06
1.0,5.31,5.31,5.18
1.0,5.45,5.45,5.31
1.0,5.58,5.58,5.45
1.0,5.72,5.72,5.58
1.0,5.87,5.87,5.72
1.0,6.01,6.01,5.87
1.0,6.17,6.17,6.01
1.0,6.32,6.32,6.17
1.0,6.49,6.49,6.32
1.0,6.65,6.65,6.49
1.0,6.83,6.83,6.65
1.0,7.0,7.0,6.83
1.0,7.19,7.19,7.0
1.0,7.37,7.37,7.19
1.0,7.57,7.57,7.37
1.0,7.77,7.77,7.57
1.0,7.98,7.98,7.77
1.0,8.19,8.19,7.98
1.0,8.41,8.41,8.19
1.0,8.64,8.64,8.41
1.0,8.87,8.87,8.64
1.0,9.12,9.12,8.87
1.0,9.36,9.36,9.12
1.0,9.62,9.62,9.36
1.0,9.89,9.89,9.62
1.0,10.17,10.17,9.89
1.0,10.45,10.45,10.17
1.0,10.75,10.75,10.45
1.0,11.05,11.05,10.75
1.0,11.37,11.37,11.05
1.0,11.7,11.7,11.37
1.0,12.04,12.04,11.7
1.0,9.46,9.46,12.04
1.0,9.28,9.28,9.46
1.0,9.28,9.28,9.28
1.0,9.15,9.15,9.28
1.0,9.02,9.02,9.15
1.0,9.23,9.23,9.02
1.0,9.15,9.15,9.23
1.0,9.07,9.07,9.15
1.0,8.9,8.9,9.07
1.0,8.81,8.81,8.9
1.0,8.72,8.72,8.81
1.0,8.63,8.63,8.72
1.0,8.54,8.54,8.63
1.0,8.45,8.45,8.54
1.0,8.37,8.37,8.45
1.0,8.28,8.28,8.37
1.0,8.19,8.19,8.28
1.0,8.1,8.1,8.19
1.0,8.02,8.02,8.1
1.0,7.93,7.93,8.02
1.0,7.85,7.85,7.93
1.0,7.77,7.77,7.85
1.0,7.68,7.68,7.77
1.0,7.6,7.6,7.68
1.0,7.52,7.52,7.6
1.0,7.44,7.44,7.52
1.0,7.36,7.36,7.44
1.0,7.28,7.28,7.36
1.0,7.2,7.2,7.28
1.0,7.12,7.12,7.2
1.0,7.04,7.04,7.12
1.0,6.96,6.96,7.04
1.0,6.88,6.88,6.96
1.0,6.81,6.81,6.88
1.0,6.73,6.73,6.81
1.0,6.66,6.66,6.73
1.0,6.58,6.58,6.66
1.0,6.51,6.51,6.58
1.0,6.43,6.43,6.51
1.0,6.36,6.36,6.43
1.0,6.29,6.29,6.36
1.0,6.22,6.22,6.29
1.0,6.15,6.15,6.22
1.0,6.24,6.24,6.15
1.0,6.2,6.2,6.24
1.0,6.15,6.15,6.2
1.0,6.1,6.1,6.15
1.0,6.05,6.05,6.1
1.0,6.01,6.01,6.05
1.0,5.96,5.96,6.01
1.0,5.92,5.92,5.96
1.0,5.87,5.87,5.92
1.0,5.83,5.83,5.87
1.0,5.78,5.78,5.83
1.0,5.74,5.74,5.78
1.0,5.69,5.69,5.74
1.0,5.65,5.65,5.69
1.0,5.6,5.6,5.65
1.0,5.54,5.54,5.6
1.0,5.49,5.49,5.54
1.0,5.45,5.45,5.49
1.0,5.4,5.4,5.45
1.0,5.35,5.35,5.4
1.0,5.31,5.31,5.35
1.0,5.26,5.26,5.31
1.0,5.22,5.22,5.26
1.0,5.17,5.17,5.22
1.0,5.13,5.13,5.17
1.0,5.09,5.09,5.13
1.0,5.04,5.04,5.09
1.0,5.0,5.0,5.04
1.0,4.96,4.96,5.0
1.0,4.91,4.91,4.96
1.0,4.87,4.87,4.91
1.0,4.83,4.83,4.87
1.0,4.79,4.79,4.83
1.0,4.75,4.75,4.79
1.0,4.71,4.71,4.75
1.0,4.67,4.67,4.71
1.0,4.62,4.62,4.67
1.0,4.58,4.58,4.62
1.0,4.69,4.69,4.58
1.0,4.67,4.67,4.69
1.0,4.65,4.65,4.67
1.0,4.63,4.63,4.65
1.0,4.61,4.61,4.63
1.0,4.59,4.59,4.61
1.0,4.57,4.57,4.59
1.0,4.55,4.55,4.57
1.0,4.54,4.54,4.55
1.0,4.46,4.46,4.54
1.0,4.43,4.43,4.46
1.0,4.41,4.41,4.43
1.0,4.38,4.38,4.41
1.0,4.35,4.35,4.38
1.0,4.33,4.33,4.35
1.0,4.3,4.3,4.33
1.0,4.27,4.27,4.3
1.0,4.25,4.25,4.27
1.0,4.22,4.22,4.25
1.0,4.2,4.2,4.22
1.0,4.17,4.17,4.2
1.0,4.15,4.15,4.17
1.0,4.12,4.12,4.15
1.0,4.1,4.1,4.12
1.0,4.07,4.07,4.1
1.0,4.05,4.05,4.07
1.0,4.02,4.02,4.05
1.0,4.15,4.15,4.02
1.0,4.15,4.15,4.15
1.0,4.15,4.15,4.15
1.0,4.14,4.14,4.15
1.0,4.14,4.14,4.14
1.0,4.14,4.14,4.14
1.0,4.03,4.03,4.14
1.0,4.01,4.01,4.03
1.0,4.0,4.0,4.01
1.0,3.98,3.98,4.0
1.0,3.96,3.96,3.98
1.0,3.95,3.95,3.96
1.0,3.93,3.93,3.95
1.0,3.91,3.91,3.93
1.0,3.89,3.89,3.91
1.0,3.88,3.88,3.89
